node_id,word,y_ldt_z,y_ldt_raw_zscore,y_ldt_rt_ms,ldt_accuracy,ldt_obs,ldt_sd,y_naming_z,y_naming_raw_zscore,y_naming_rt_ms,naming_accuracy,naming_obs,length,z_length,log_freq_hal,z_log_freq_hal,lgsubtlwf,z_lgsubtlwf,ortho_n,z_ortho_n,old,z_old,nphon,z_nphon,nsyll,z_nsyll,nmorph,z_nmorph,age_of_acquisition,z_age_of_acquisition,emotional_valence,z_emotional_valence,emotional_arousal,z_emotional_arousal,emotional_dominance,z_emotional_dominance,body_object_interaction,z_body_object_interaction
1686,bass,-0.13335179917684334,-0.622,612.613,0.97,24.0,363.355,2.150659897238992,-0.093,748.167,0.889,,4,-0.8615340841320809,9.745,-0.045446302459043894,2.587,-0.9231810786031714,18,1.9006795280110778,1.1,-1.2814729880709925,3,-0.9603338173392856,1,-0.8281434787069444,1,-0.6133818164857131,8.63,1.3539837628900957,5.23,-0.11194624786643434,4.87,0.6176211130653154,5.89,0.4575122050129261,4.37,0.4855636681361697
1687,early,-1.2492577384873058,-0.803,579.118,1.0,27.0,191.371,-0.7908320136705727,-0.661,588.556,1.0,,5,-0.267059930253647,11.235,0.9021707618672782,3.741,0.7174091877157214,1,-0.7563089790714554,1.75,-0.23296808957415663,3,-0.9603338173392856,2,0.5037522514300279,1,-0.6133818164857131,5.305,-0.3922601333597716,,,,,,,,
1688,lacking,0.21190086712915635,-0.566,608.303,0.97,28.0,143.622,-1.2983429419613073,-0.759,533.929,1.0,,7,0.9218883775032208,8.699,-0.7106862013082601,2.114,-1.5956240560458377,8,0.33774511208017594,1.5,-0.636239204380632,5,0.33948432916265947,2,0.5037522514300279,2,1.2404160104448765,8.28,1.1701686159164248,,,,,,,,
1689,liquor,0.16257905765687067,-0.574,631.788,0.97,27.0,183.522,0.14133091584302188,-0.481,641.63,0.964,,6,0.3274142236247869,7.802,-1.2811643937248447,2.946,-0.41280681031159216,0,-0.9126024206645457,2.9,1.62207903853563,4,-0.3104247440883131,2,0.5037522514300279,1,-0.6133818164857131,8.4,1.2331909520216837,4.85,-0.3754377643712032,5.85,1.5940995680412275,4.5,-0.9195086588057285,5.962,1.4589985317037872
1690,ponder,0.5386578548830482,-0.513,655.636,1.0,28.0,283.902,-0.38689474421468145,-0.583,620.107,1.0,,6,0.3274142236247869,7.291,-1.6061525278662874,1.756,-2.104576668993986,6,0.025158228893995518,1.75,-0.23296808957415663,5,0.33948432916265947,2,0.5037522514300279,1,-0.6133818164857131,11.44,2.8297568000215616,5.65,0.179281217744099,3.95,-0.29907294670799023,5.62,0.19003333218484247,,
1691,swamp,0.7729364498764051,-0.475,629.333,0.97,27.0,171.711,1.6483276518899992,-0.19,666.704,0.964,,5,-0.267059930253647,8.649,-0.7424854316547814,2.662,-0.8165569278458781,3,-0.4437220958852751,1.65,-0.3942765354967469,5,0.33948432916265947,1,-0.8281434787069444,1,-0.6133818164857131,7.95,0.9968571916269647,4.42,-0.6735992172581776,3.33,-0.9168450304682616,4.12,-1.2959604057489578,4.522,0.5785046852607162
1692,unable,0.09476156963247788,-0.585,627.75,0.94,25.0,130.344,1.6327916030647727,-0.193,667.16,0.962,,6,0.3274142236247869,10.087,0.17206043311115918,2.719,-0.735522573270335,2,-0.6000155374783653,1.9,0.008994579309728482,5,0.33948432916265947,3,1.8356479815670002,2,1.2404160104448765,7.78,0.9075755488111822,2.96,-1.6859613596186032,3.61,-0.6378511861894296,3.08,-2.3262493973830596,,
1693,judgement,1.3278068064396182,-0.385,638.941,1.0,28.0,204.753,-0.01920825535098618,-0.512,603.5,1.0,,9,2.1108366852600886,9.089,-0.4626522046053969,2.279,-1.3610509243797915,0,-0.9126024206645457,3.6,2.7512381599937616,7,1.6393024756646046,2,0.5037522514300279,2,1.2404160104448765,,,,,,,,,,
1694,overcome,0.9887193663176546,-0.44,658.594,1.0,29.0,314.422,-1.4640607960970575,-0.791,578.31,1.0,,8,1.5163625313816547,8.881,-0.5949370028469239,2.501,-1.045443438138202,1,-0.7563089790714554,2.5,0.9768452548452696,6,0.989393402413632,3,1.8356479815670002,2,1.2404160104448765,8.0,1.023116498337489,6.81,0.983623741811286,5.75,1.4944589093702163,6.32,0.8834970765539495,,
1695,seeing,0.4708403668586554,-0.524,647.485,0.94,24.0,211.822,1.2858198459680459,-0.26,648.708,1.0,,6,0.3274142236247869,10.564,0.47542509061696847,3.748,0.7273607751197356,7,0.18145167048708571,1.8,-0.15231386661286148,4,-0.3104247440883131,2,0.5037522514300279,2,1.2404160104448765,3.06,-1.571303004662313,,,,,,,,
1696,sunset,-0.2504910966735218,-0.641,612.031,0.97,28.0,141.949,0.7420581370851159,-0.365,620.607,1.0,,6,0.3274142236247869,8.153,-1.0579337966922675,2.722,-0.7312576072400431,0,-0.9126024206645457,2.05,0.2509572481936136,6,0.989393402413632,2,0.5037522514300279,2,1.2404160104448765,6.06,0.004255397969145442,7.46,1.4343329147799688,4.68,0.4283038615903932,5.32,-0.10716541540191742,2.333,-0.7599682521447582
1697,whip,-0.08402998970455766,-0.614,608.485,0.97,28.0,168.679,-1.650493381999776,-0.827,536.75,1.0,,4,-0.8615340841320809,8.509,-0.8315232766250391,2.827,-0.5819837961798319,9,0.4940385536732661,1.6,-0.4749307584580417,4,-0.3104247440883131,1,-0.8281434787069444,1,-0.6133818164857131,7.0,0.49793036412700276,3.6,-1.2421861739263618,5.1,0.8467946280086414,4.43,-0.9888550332426395,5.0,0.8707797259550133
1698,alphabet,1.1305195685504759,-0.417,659.147,1.0,28.0,176.36,0.13615223290127967,-0.482,633.143,1.0,,8,1.5163625313816547,7.961,-1.1800428412229078,2.107,-1.6055756434498514,0,-0.9126024206645457,3.8,3.0738550518389416,7,1.6393024756646046,3,1.8356479815670002,1,-0.6133818164857131,4.22,-0.9620870889781492,5.95,0.387300836037337,3.15,-1.0961982160760824,5.79,0.3584459558173398,2.52,-0.645626342919165
1699,copper,-0.4169522036424859,-0.668,589.121,1.0,27.0,106.195,0.40026506293013137,-0.431,629.037,1.0,,6,0.3274142236247869,9.084,-0.4658321276400495,2.528,-1.007058743865576,7,0.18145167048708571,1.7,-0.31362231253545175,4,-0.3104247440883131,2,0.5037522514300279,1,-0.6133818164857131,7.95,0.9968571916269647,5.6,0.14461128136189216,4.14,-0.1097556952330689,6.19,0.7547109525996869,4.833,0.7686668979300184
1700,vast,0.22423131949722774,-0.564,629.758,1.0,28.0,167.473,-0.8270827942627681,-0.668,569.536,1.0,,4,-0.8615340841320809,9.53,-0.18218299294908355,2.494,-1.0553950255422158,13,1.119212320045627,1.45,-0.7168934273419272,4,-0.3104247440883131,1,-0.8281434787069444,1,-0.6133818164857131,9.63,1.8791698971005821,5.68,0.20008317957342237,4.71,0.45819605919169687,5.45,0.02162070855234518,,
1701,worth,-0.1765083824650933,-0.629,599.0,0.97,27.0,129.565,-1.1740545513594947,-0.735,560.926,1.0,,5,-0.267059930253647,11.307,0.9479616535662688,3.746,0.7245174644328741,2,-0.6000155374783653,1.8,-0.15231386661286148,3,-0.9603338173392856,1,-0.8281434787069444,1,-0.6133818164857131,7.085,0.542571185534894,,,,,,,,
1702,lying,0.7729364498764051,-0.475,594.188,0.97,28.0,127.633,-0.7079730866026975,-0.645,589.679,1.0,,5,-0.267059930253647,9.61,-0.13130422439465012,3.651,0.5894602068069684,4,-0.2874286542921849,1.75,-0.23296808957415663,4,-0.3104247440883131,2,0.5037522514300279,2,1.2404160104448765,3.75,-1.2089245720570776,,,,,,,,
1703,modern,-0.2011692872012361,-0.633,634.394,1.0,27.0,290.682,-0.36100132950597047,-0.578,607.963,1.0,,6,0.3274142236247869,10.475,0.4188224606001611,2.969,-0.3801087374126892,0,-0.9126024206645457,2.35,0.7348825859613844,5,0.33948432916265947,2,0.5037522514300279,1,-0.6133818164857131,8.58,1.3277244561795711,6.05,0.4566407088017495,5.4,1.1457166040216766,5.31,-0.11707204032147675,,
1704,parade,0.33520539080986983,-0.546,643.382,1.0,27.0,184.265,0.27597667232831863,-0.455,622.963,0.964,,6,0.3274142236247869,8.186,-1.036946304663564,2.818,-0.594778694270707,0,-0.9126024206645457,1.9,0.008994579309728482,5,0.33948432916265947,2,0.5037522514300279,1,-0.6133818164857131,6.53,0.2510928810480743,6.37,0.6785283016478704,4.8,0.5478726519956071,5.78,0.34853933089778133,2.87,-0.43161742190869623
1705,sidewalk,0.43384900975444113,-0.53,638.235,1.0,28.0,163.661,0.3018700870370296,-0.45,604.429,1.0,,8,1.5163625313816547,7.315,-1.5908888972999573,2.447,-1.1222128266834532,0,-0.9126024206645457,3.15,2.0253501533421057,6,0.989393402413632,2,0.5037522514300279,2,1.2404160104448765,4.28,-0.9305759209255198,5.67,0.19314919229698124,3.65,-0.597994922721025,6.19,0.7547109525996869,5.292,1.0493243114837472
1706,cart,-0.3491347156180931,-0.657,626.969,0.94,27.0,248.964,-0.45421762245733,-0.596,608.889,1.0,,4,-0.8615340841320809,8.687,-0.7183180165914254,2.665,-0.8122919618155863,19,2.056972969604168,1.0,-1.442781433993583,4,-0.3104247440883131,1,-0.8281434787069444,1,-0.6133818164857131,6.16,0.05677401139019435,5.37,-0.014870425996256762,3.18,-1.0663060184747788,5.83,0.3980724554955745,5.4,1.1153613499669779
1707,excess,0.2982140337056556,-0.552,605.727,0.97,28.0,155.523,0.4261584776388423,-0.426,656.893,0.966,,6,0.3274142236247869,9.086,-0.46456015842618825,2.196,-1.4790483178845295,1,-0.7563089790714554,2.3,0.654228363000089,5,0.33948432916265947,2,0.5037522514300279,2,1.2404160104448765,9.58,1.8529105903900573,4.29,-0.7637410518519141,5.42,1.1656447357558783,5.29,-0.13688529016059367,,
1708,extreme,1.6483985680094746,-0.333,694.394,1.0,28.0,269.956,1.1356380406575224,-0.289,644.5,1.0,,7,0.9218883775032208,9.678,-0.08805727112338084,2.747,-0.6957162236542787,1,-0.7563089790714554,2.7,1.2994621466904501,7,1.6393024756646046,2,0.5037522514300279,1,-0.6133818164857131,9.47,1.7951401156269042,5.65,0.179281217744099,6.18,1.9229137416555655,5.88,0.44760558009336765,1.609,-1.2026609916064135
1709,mist,1.8025292226103673,-0.308,690.242,0.97,27.0,417.006,-0.9047630383889009,-0.683,577.037,1.0,,4,-0.8615340841320809,8.091,-1.0973648423219542,2.26,-1.3880623759049728,14,1.275505761638717,1.3,-0.9588560962258122,4,-0.3104247440883131,1,-0.8281434787069444,1,-0.6133818164857131,6.95,0.4716710574164785,6.47,0.7478681744122828,3.05,-1.195838874747094,4.7,-0.721376160414555,3.483,-0.05679608311036101
1710,pest,0.563318759619191,-0.509,658.912,1.0,27.0,219.537,-0.5992207448261114,-0.624,608.111,1.0,,4,-0.8615340841320809,6.98,-1.8039437406216472,2.167,-1.520276322844017,15,1.4317992032318072,1.15,-1.2008187651096978,4,-0.3104247440883131,1,-0.8281434787069444,1,-0.6133818164857131,7.35,0.6817455111006727,2.67,-1.8870469906354002,5.14,0.886650891477046,4.36,-1.0582014076795496,3.92,0.21040934112270981
1711,scene,-1.0519705005981632,-0.771,570.0,0.97,20.0,136.678,2.6426347767045,0.002,759.4,0.952,,5,-0.267059930253647,10.371,0.3526800614793982,3.581,0.48994433276682786,2,-0.6000155374783653,1.85,-0.07165964365156631,3,-0.9603338173392856,1,-0.8281434787069444,1,-0.6133818164857131,8.17,1.1123981411532717,5.94,0.3803668487608959,1.95,-2.29188612012822,5.29,-0.13688529016059367,2.696,-0.5380104283539006
1712,stain,0.03310930779212079,-0.595,630.324,1.0,25.0,203.573,1.368678773035921,-0.244,657.4,0.962,,5,-0.267059930253647,7.482,-1.4846794679425779,2.501,-1.045443438138202,6,0.025158228893995518,1.55,-0.5555849814193369,4,-0.3104247440883131,1,-0.8281434787069444,1,-0.6133818164857131,5.24,-0.426397232083453,3.0,-1.6582254105128382,4.27,0.01977716103924593,4.61,-0.8105357846905829,3.083,-0.3013777071223252
1713,taken,-0.6080742153475922,-0.699,606.909,1.0,28.0,157.781,-0.5888633789426271,-0.622,580.893,1.0,,5,-0.267059930253647,11.205,0.883091223659366,3.849,0.8709479648062245,6,0.025158228893995518,1.7,-0.31362231253545175,5,0.33948432916265947,2,0.5037522514300279,2,1.2404160104448765,4.37,-0.8833091688465761,,,,,,,,
1714,beast,-0.22583019193737897,-0.637,622.206,0.97,24.0,297.068,0.29151272115354526,-0.452,624.333,1.0,,5,-0.267059930253647,9.705,-0.07088568673626004,3.098,-0.19671519811014396,6,0.025158228893995518,1.4,-0.7975476503032223,4,-0.3104247440883131,1,-0.8281434787069444,1,-0.6133818164857131,5.74,-0.16380416497820985,4.42,-0.6735992172581776,5.83,1.5741714363070256,4.08,-1.3355869054271925,3.609,0.02024712845340766
1715,burden,0.9455627830294046,-0.447,649.719,0.94,26.0,184.782,0.18793906231870164,-0.472,591.308,1.0,,6,0.3274142236247869,8.966,-0.540878311257839,2.701,-0.7611123694520852,1,-0.7563089790714554,2.0,0.1703030252323188,4,-0.3104247440883131,2,0.5037522514300279,1,-0.6133818164857131,9.11,1.6060731073111285,3.05,-1.623555474130632,3.96,-0.2891088808408893,3.14,-2.2668096478657076,2.5,-0.6578554241197632
1716,defeat,3.997349744127078,0.048,796.229,1.0,25.0,363.992,-0.6769009889522444,-0.639,576.16,1.0,,6,0.3274142236247869,8.943,-0.5555059572172384,2.764,-0.6715480828159588,1,-0.7563089790714554,1.9,0.008994579309728482,5,0.33948432916265947,2,0.5037522514300279,1,-0.6133818164857131,8.74,1.411754237653249,3.74,-1.1451103520561838,4.14,-0.1097556952330689,3.87,-1.5436260287379246,1.292,-1.3964919286358952
1717,hiking,0.21190086712915635,-0.566,613.875,0.97,27.0,115.803,-0.45939630539907217,-0.597,570.0,1.0,,6,0.3274142236247869,8.037,-1.1317080110961957,2.134,-1.567190949177226,9,0.4940385536732661,1.8,-0.15231386661286148,5,0.33948432916265947,2,0.5037522514300279,2,1.2404160104448765,9.4,1.75837708623217,,,,,,,,
1718,kangaroo,1.5312592705127965,-0.352,717.633,0.94,26.0,211.623,1.6845784324821946,-0.183,674.769,1.0,,8,1.5163625313816547,6.707,-1.9775675383136515,2.075,-1.65106861443963,0,-0.9126024206645457,3.9,3.2351634977615316,7,1.6393024756646046,3,1.8356479815670002,1,-0.6133818164857131,5.55,-0.26358953047820244,6.45,0.7340001998594006,4.27,0.01977716103924593,5.37,-0.05763229080412424,4.0,0.2593256659251027
1719,memories,1.2846502231513681,-0.392,703.647,1.0,27.0,200.563,-1.0342301119324553,-0.708,581.963,1.0,,8,1.5163625313816547,9.078,-0.4696480352816322,3.054,-0.25926803322108966,0,-0.9126024206645457,2.7,1.2994621466904501,7,1.6393024756646046,3,1.8356479815670002,3,3.0942138373754657,6.4,0.18281868360071116,7.0,1.1153695000636703,4.19,-0.059935365897562445,6.11,0.6754579532432174,,
1720,obnoxious,3.4918011970361498,-0.034,786.0,0.9,27.0,329.299,2.078158336054601,-0.107,714.407,0.964,,9,2.1108366852600886,7.973,-1.1724110259397431,2.255,-1.3951706526221255,0,-0.9126024206645457,3.75,2.993200828877647,8,2.289211548915577,3,1.8356479815670002,2,1.2404160104448765,7.95,0.9968571916269647,2.76,-1.8246411051474287,5.95,1.6937402267122394,4.1,-1.3157736555880757,,
1721,surrender,0.039274533976156496,-0.594,625.267,0.97,27.0,108.505,1.5965408224725772,-0.2,634.259,1.0,,9,2.1108366852600886,8.4,-0.9008455987804546,2.898,-0.4810462667962602,0,-0.9126024206645457,3.2,2.106004376303401,7,1.6393024756646046,3,1.8356479815670002,1,-0.6133818164857131,7.61,0.8182939059953995,3.73,-1.1520443393326254,4.58,0.32866320291938206,3.88,-1.5337194038183661,,
1722,bride,0.21190086712915635,-0.566,617.121,0.97,27.0,202.756,-0.29885713420506416,-0.566,594.0,1.0,,5,-0.267059930253647,8.21,-1.0216826740972336,3.092,-0.20524513017072715,4,-0.2874286542921849,1.55,-0.5555849814193369,4,-0.3104247440883131,1,-0.8281434787069444,1,-0.6133818164857131,5.1,-0.49992329087292137,6.8,0.9766897545348449,4.5,0.24895067598257278,6.08,0.6457380784845412,,
1723,credit,-0.13951702536087904,-0.623,625.265,1.0,28.0,194.572,-0.11760323124408789,-0.531,602.893,1.0,,6,0.3274142236247869,10.802,0.6267894270664075,3.369,0.1885533999595446,0,-0.9126024206645457,2.4,0.8155368089226793,6,0.989393402413632,2,0.5037522514300279,1,-0.6133818164857131,9.42,1.7688808089163794,5.0,-0.27142795522458385,4.38,0.12938188557735888,5.0,-0.4241774128277951,1.96,-0.9880406165359149
1724,gamble,1.1613456994706544,-0.412,652.194,0.94,26.0,245.675,0.49866003882323306,-0.412,662.038,1.0,,6,0.3274142236247869,7.585,-1.419173053428745,2.66,-0.819400238532739,3,-0.4437220958852751,1.65,-0.3942765354967469,5,0.33948432916265947,2,0.5037522514300279,1,-0.6133818164857131,9.05,1.5745619392585,4.81,-0.4031737134769683,5.32,1.0660040770848673,3.74,-1.6724121526921871,2.682,-0.5465707851943195
1725,lack,-0.5155958225870573,-0.684,555.688,0.94,28.0,84.175,-1.7540670408346197,-0.847,553.286,1.0,,4,-0.8615340841320809,10.622,0.5123121978189326,2.957,-0.3971686015338562,17,1.7443860864179876,1.0,-1.442781433993583,3,-0.9603338173392856,1,-0.8281434787069444,1,-0.6133818164857131,8.28,1.1701686159164248,3.68,-1.1867142757148317,2.24,-2.0029282099822865,5.46,0.03152733347190364,,
1726,manager,0.020778855424049374,-0.597,594.118,1.0,26.0,117.218,1.1615314553662335,-0.284,687.231,1.0,,7,0.9218883775032208,10.999,0.7520783946317003,3.309,0.10325407935370952,2,-0.6000155374783653,2.1,0.3316114711549091,6,0.989393402413632,3,1.8356479815670002,2,1.2404160104448765,9.4,1.75837708623217,4.82,-0.39623972620052655,4.15,-0.09979162936596707,7.16,1.7156535697968776,,
1727,sponge,0.4646751406746197,-0.525,623.059,1.0,27.0,191.402,1.2443903824341083,-0.268,621.815,1.0,,6,0.3274142236247869,7.376,-1.5520938362772019,2.535,-0.9971071564615619,1,-0.7563089790714554,2.05,0.2509572481936136,5,0.33948432916265947,1,-0.8281434787069444,1,-0.6133818164857131,5.0,-0.5524419042939698,5.45,0.04060147221527346,4.25,-0.0001509706949559407,6.0,0.5664850791280718,6.5,1.7879608159998792
1728,aim,0.2735531289695127,-0.556,646.219,0.94,26.0,265.077,-0.08653113359363472,-0.525,595.962,1.0,,3,-1.4560082380105148,8.975,-0.535154449795465,2.88,-0.506636062978011,11,0.8066254368594465,1.4,-0.7975476503032223,2,-1.6102428905902582,1,-0.8281434787069444,1,-0.6133818164857131,6.72,0.35087824654806643,5.95,0.387300836037337,4.0,-0.24925261737248466,6.5,1.0618163251060053,1.96,-0.9880406165359149
1729,annoyance,3.017078780865401,-0.111,757.097,0.97,27.0,209.654,1.503324529521218,-0.218,697.111,0.964,,9,2.1108366852600886,7.246,-1.6347718351781562,1.415,-2.589361141103815,0,-0.9126024206645457,3.2,2.106004376303401,6,0.989393402413632,2,0.5037522514300279,2,1.2404160104448765,9.47,1.7951401156269042,2.95,-1.6928953468950443,4.1,-0.14961195870147354,3.45,-1.9597042753593885,,
1730,brothers,1.062702080526083,-0.428,684.788,1.0,27.0,357.333,0.4261584776388423,-0.426,625.593,1.0,,8,1.5163625313816547,9.8,-0.010467149077869987,3.38,0.20419160873728054,1,-0.7563089790714554,2.4,0.8155368089226793,6,0.989393402413632,2,0.5037522514300279,2,1.2404160104448765,3.63,-1.271946908162336,,,,,,,,
1731,liberal,-0.2504910966735218,-0.641,613.969,1.0,28.0,126.443,0.5918763317745923,-0.394,690.357,1.0,,7,0.9218883775032208,9.893,0.04867941936665881,2.31,-1.316979608733443,1,-0.7563089790714554,2.3,0.654228363000089,7,1.6393024756646046,3,1.8356479815670002,2,1.2404160104448765,11.17,2.6879565437847304,,,,,,,,
1732,choke,-0.16417793009702186,-0.627,596.875,0.97,27.0,141.591,-0.3299292318555173,-0.572,608.778,1.0,,5,-0.267059930253647,7.993,-1.1596913338011345,2.52,-1.0184319866130207,5,-0.13113521269909467,1.75,-0.23296808957415663,3,-0.9603338173392856,1,-0.8281434787069444,1,-0.6133818164857131,6.11,0.03051470467967013,2.42,-2.0603966725464318,5.3,1.0460759453506645,3.74,-1.6724121526921871,3.2,-0.22983758209882565
1733,christianity,4.558385326874326,0.139,859.545,1.0,27.0,357.726,4.60535561162479,0.381,763.704,1.0,,12,3.89425914689539,9.309,-0.3227355910807058,1.756,-2.104576668993986,0,-0.9126024206645457,4.6,4.364322619219663,11,4.238938768668495,5,4.499439441840945,3,3.0942138373754657,,,,,,,,,,
1734,dancer,0.40302287883426263,-0.535,586.515,1.0,28.0,164.978,-0.16939006066150983,-0.541,604.393,1.0,,6,0.3274142236247869,8.004,-1.1526955031249004,2.92,-0.44976984924078767,7,0.18145167048708571,1.65,-0.3942765354967469,5,0.33948432916265947,2,0.5037522514300279,2,1.2404160104448765,6.0,-0.027255770083483528,6.64,0.8657459581117845,4.52,0.26887880771677464,5.78,0.34853933089778133,5.091,0.9264220454177353
1735,jew,-0.04087340641630771,-0.607,621.514,1.0,27.0,189.33,0.5297321364736859,-0.406,658.519,1.0,,3,-1.4560082380105148,8.63,-0.7545691391864583,2.74,-0.7056678110582922,15,1.4317992032318072,1.45,-0.7168934273419272,2,-1.6102428905902582,1,-0.8281434787069444,1,-0.6133818164857131,,,,,,,,,,
1736,slice,0.49550127159479823,-0.52,661.794,1.0,27.0,236.737,2.4510235078600386,-0.035,709.556,1.0,,5,-0.267059930253647,8.165,-1.0503019814091035,2.639,-0.8492550007447818,5,-0.13113521269909467,1.5,-0.636239204380632,4,-0.3104247440883131,1,-0.8281434787069444,1,-0.6133818164857131,5.69,-0.19006347168873405,5.05,-0.23675801884237765,3.5,-0.7474559107275421,5.05,-0.37464428823000195,3.043,-0.32583586952352167
1737,toss,0.21806609331319204,-0.565,614.818,0.97,28.0,192.257,-0.9099417213306432,-0.684,582.679,1.0,,4,-0.8615340841320809,8.404,-0.8983016603527332,2.801,-0.6189468351090267,19,2.056972969604168,1.45,-0.7168934273419272,3,-0.9603338173392856,1,-0.8281434787069444,1,-0.6133818164857131,4.11,-1.0198575637413023,5.0,-0.27142795522458385,4.18,-0.06989943176466426,5.77,0.338632705978222,3.042,-0.3264473235835518
1738,alter,-0.034708180232272,-0.606,587.516,0.94,29.0,154.242,-0.9513711848645802,-0.692,557.483,1.0,,5,-0.267059930253647,8.977,-0.5338824805816037,2.389,-1.2046688366024276,6,0.025158228893995518,1.6,-0.4749307584580417,4,-0.3104247440883131,2,0.5037522514300279,1,-0.6133818164857131,9.47,1.7951401156269042,4.57,-0.5695894081115583,4.17,-0.0798634976317652,5.57,0.14050020758704931,3.36,-0.13200493249404016
1739,division,1.3093111278875111,-0.388,685.406,0.97,27.0,295.338,1.1770675041914598,-0.281,692.593,1.0,,8,1.5163625313816547,10.466,0.41309859913778707,2.976,-0.37015715000867494,0,-0.9126024206645457,2.5,0.9768452548452696,6,0.989393402413632,3,1.8356479815670002,2,1.2404160104448765,7.45,0.7342641245217216,4.42,-0.6735992172581776,3.57,-0.6777074496578342,5.48,0.05134058331102143,,
